BIKING IN UTAH,Fun & Games
CATEGORY,Thing
PRACTICAL JOKER,Person
PAGEANT JUDGE,Person
A MASK AND CAPE,What Are You Wearing?
WHAT A HOOT,Phrase
ANNUITY,Thing
HEAVY LAUNDRY BASKET,Around the House
OFF THE CUFF,Phrase
BIKE PATH,Thing
BUSYBODY,Person
BACON BITS,Things
GOPHER HOLE,Thing
FIG TREE,Thing
ALMOST ENOUGH,Phrase
SHOW ME HOW,Phrase
IN A HUFF,Phrase
WORLD MAP,Thing
HOVERING,What Are You Doing?
WIT & WISDOM,Phrase
JUICY AND SAVORY,Phrase
A BRIDGE,Thing
I APPLAUD YOU,Phrase
EXAM,Thing
JEALOUSY,Thing
HARD WORKER,Person
HAVING IT BOTH WAYS,Phrase
FRUIT CUP,Thing
STATE OF MIND,Phrase
RIO GRANDE RIVER,Thing
BROADWAY OPENING,Show Biz
HALF-HOUR,Thing
SPLIT SECOND,Phrase
BUY NOW,Phrase
FIFTY-FIFTY,Phrase
CHURCH PEW,Thing
A GAG GIFT,Thing
HUNGRY JAGUAR,Living Thing
BOSTON MASSACHUSETTS,Place
GOURMET POPCORN,Food & Drink
LION TAMER,Occupation
HOTEL VOUCHER,Thing
GIRAFFE,Living Thing
TROPHY,Thing
HUNGARIANS,People
MAKING AN APPOINTMENT,What Are You Doing?
OPENING A JAR,What Are You Doing?
REVVING UP,Phrase
A PECULIAR QUIRK,Thing
FOOD PACKAGING,Thing
AWFULLY KIND,Phrase
SHANGHAI,On the Map
FLOPPY BEACH HAT,What Are You Wearing?
BUNDLE OF JOY,Phrase
CINNAMON TOAST,Thing
ON A WHIM,Phrase
DOUBLE WHAMMY,Phrase
MUFFIN,Thing
GIFT WRAP,Thing
UPBEAT TEMPO,Thing
FRIDAY,Thing
INDULGE YOURSELF,Phrase
CUT IN HALF,Phrase
FORK,Thing
LUCKED OUT,Slang
AMONG OTHER THINGS,Phrase
HIKER,Person
CABIN FEVER,Phrase
FLIPPING THROUGH PAGES,What Are You Doing?
PAYING MY OWN WAY,What Are You Doing?
DOZENS OF DAFFODILS,Living Things
GRIDLOCK,Event
VACUUMING,What Are You Doing?
LOW IMPACT,Phrase
BLACKBIRD,Living Thing
PEACH & PLUM,Things
GOBLIN,Fictional Character
QUAINT SHOPS,Places
PAY THE PIPER,Phrase
DAMSEL IN DISTRESS,Person
JUMPING JACKS,Things
AUXILIARY POWER,Thing
LIGHT BULB,Thing
JOURNAL PAGE,Thing
WINE AND DINE,Phrase
CHINESE FORTUNE COOKIE,Thing
STOP AT NOTHING,Phrase
WE HAD A LAUGH,Phrase
POINTING THE WAY,What Are You Doing?
GOLD,Thing
GRIZZLY BEAR,Thing
MAHOGANY WOOD,Thing
THE PIANO,Title
JUST A GLIMPSE,Phrase
A FAVORABLE OUTCOME,Thing
COMPANY POLICY,Thing
WOVEN TOGETHER,Phrase
UP UP AND AWAY,Phrase
HAVING YOU BY MY SIDE,Phrase
SILENCE IS GOLDEN,Quotation
CHAMPAGNE,Thing
GET TO THE POINT,Phrase
POD OF WHALES,Living Things
QUITE A SHOCK,Phrase
HYPHENS & DASHES,Things
WORK IT OUT,Phrase
FRESH AVOCADO DIP,Food & Drink
BABY SHAMPOO,Thing
PUBLIC APOLOGY,Event
NEEDLEPOINT,Thing
ERUPTING VOLCANO,Thing
FUNNY CAPTION,Thing
FIX IT UP,Phrase
A SLICE OF HONEYDEW,Food & Drink
WOKS AND PANS,In the Kitchen
A MIXED BAG,Phrase
YAKETY-YAK,Phrase
A BLOOMING ORCHID,Living Thing
BOGOTA,On the Map
DOUBLE THE AMOUNT,Phrase
FUJI APPLES,Things
OFFBEAT HUMOR,Thing
WYOMING,On the Map
CROWD FAVORITE,Thing
YO-YO,Thing
COZY HIDEAWAY,Place
HIGH JINKS,Phrase
JOINING FORCES,Phrase
GOODBYE MR CHIPS,Title
WE HIT IT OFF,Phrase
WIDENING THE GAP,What Are You Doing?
BANGKOK,Place
QUICK PEEK,Thing
TOUCHDOWN,Event
LOFTY HEIGHTS,Phrase
UPHOLSTERY FABRIC,Thing
FINLAND,Place
HEAR ME OUT,Phrase
FAMOUS DUO,People
PAYING A VISIT,What Are You Doing?
CHECK BACK WITH US,Phrase
DARKROOM,Place
HOLY COW,Phrase
ORGANIC YAMS,Food & Drink
JAZZ GUITARIST,Person
HIT THE BOOKS,Phrase
HOPE YOU HAVE FUN,Phrase
RUSH HOUR,Event
FRANK SINATRA,Person
FINAL APPROVAL,Thing
ALBUM,Thing
JAM-PACKED HOUSE,Place
AMONG THE VERY BEST,Phrase
BOBBY PINS,Things
JUICY BEEF,Food & Drink
GIFT VOUCHER,Thing
FOLK TALE,Thing
HIDING IN PLAIN SIGHT,Phrase
ZEBRA,Thing
OUTDOORSY GUYS,People
WIDE BOULEVARDS,Places
FRAGRANT DAFFODILS,Living Things
THEY PAVED THE WAY,Phrase
PAVED ROADWAY,Thing
MANGO JUICE,Food & Drink
HUMAN NATURE,Phrase
A NICE GUY,Person
BAY WINDOW,Around the House
MOVING BACK HOME,What Are You Doing?
HUSKY VOICE,Thing
LOW-KEY,Phrase
GENE WILDER,Person
VANITY FAIR,Title
LIVING PROOF,Phrase
GIFT SHOP,Place
LAMPSHADE,Thing
CASH FLOW,Phrase
DEFINITION,Thing
PANCAKES AND WAFFLES,Food & Drink
BUBBLE WRAP,Thing
FOUR OF A KIND,Phrase
DESIGNATED DRIVER,Person
PAPER-THIN,Phrase
VEGGIE DIP,Food & Drink
BEYOND BELIEF,Phrase
FROZEN PEAS,Things
GROUP HUG,Thing
BOOK REVIEW,Thing
WEATHER VANE,Thing
BACKBONE,Thing
LIKE WALKING ON AIR,Phrase
BOOKSHELF,Thing
WISP OF HAIR,Thing
MAGIC WAND,Thing
DIAMOND NECKLACE,Thing
FIXING A SNACK,What Are You Doing?
SPARK PLUGS,Things
ROCK HUDSON,Person
WALK THE PLANK,Phrase
SHOWING OFF,Phrase
BILOXI,On the Map
HIGH ACHIEVER,Person
TUXEDO JACKET,Thing
UTILITY VEHICLE,Thing
MADONNA,Person
HOUSEKEEPER,Occupation
KHAKI SHORTS,Things
COUGAR,Living Thing
FORGE AHEAD,Phrase
POSITIVE VIEW,Thing
ANCHOVIES,Things
YOU'RE WELCOME,Phrase
RUGBY,Fun & Games
BEAUTY TIP,Thing
HOUSEWARMING GIFT,Thing
WHILE YOU WAIT,Phrase
EVIL WIZARD,Character
GODMOTHER,Person
CANDY JAR,Around the House
BUMPER CROP,Phrase
OFFICE BUILDING,Place
PHYSICALLY FIT,Phrase
MAXIMUM PROFITS,Phrase
VINEGAR,Thing
NODDING OFF,Event
NAOMI JUDD,Proper Name
BOARDING PASS,Thing
FORMER BOYFRIEND,Person
HOWLING WITH LAUGHTER,What Are You Doing?
OBJECTIVE OPINION,Thing
AN OBVIOUS QUESTION,Thing
WAVY LAGOON,Place
MORNING BRIEFING,Event
WHAT A KICK,Phrase
RIDING PIGGYBACK,Fun & Games
I WAS BLUFFING,Phrase
BEYOND MY GRASP,Phrase
A FAIR SHAKE,Phrase
GOPHER,Thing
WASHCLOTH,Thing
POINT THE WAY,Phrase
UMBRELLA,Thing
DIARY,Thing
TAIWAN,On the Map
POLKA-DOT BOXERS,What Are You Wearing?
BRACES,Things
OVERDUE FOR AN UPGRADE,Phrase
YUMA & PHOENIX,On the Map
PAPAYAS,Things
TOP DRAFT PICK,Person
ACCEPTANCE SPEECH,Thing
WIDE FAIRWAY,Place
GUYS,People
DELICIOUS TAFFY,Food & Drink
HUMILITY,Thing
FOR A CHANGE,Phrase
HIGHLY ORGANIZED,Phrase
HUGE REWARD,Thing
BAGEL,Thing
FORGING AHEAD,What Are You Doing?
GOBBLE IT UP,Phrase
BUTTON UP,Phrase
KEEP A STIFF UPPER LIP,Phrase
ACHES AND PAINS,Things
BOLD CONCEPT,Thing
BRAN MUFFIN,Thing
KING CRAB,Living Thing
APRICOT,Thing
PAY A VISIT,Phrase
L A LAW,Title
PAJAMA TOP,Thing
CANOPY BED,Thing
MAKE IT QUICK,Phrase
PLATOON,People
BELOW ZERO,Phrase
HIGH QUALITY,Phrase
A CAPPELLA GROUP,People
SAVVY SHOPPER,Person
MAIN LOBBY,Place
LONG JOURNEY,Event
VERY THICK FOG,Thing
DIFFICULT TO COMPREHEND,Phrase
SHEET MUSIC,Thing
INSIGNIA,Thing
TEETOTALER,Person
CUTE OUTFIT,Thing
BRASILIA,On the Map
BEWITCHED,Title
POINT AND CLICK,Phrase
VIRGINIA,Place
BEACH BUNGALOW,Place
BISHOP,Person
WHITE WINE,Thing
BLANK FORM,Thing
JUMP ON THE BANDWAGON,Phrase
FUTURE WIFE,Person
BIG DIPPER,Thing
DON'T GOOF OFF,Phrase
A FAWN,Living Thing
A DIFFICULT JOURNEY,Event
IN THE KNOW,Phrase
LEAFY VINE,Living Thing
PLAYING A HUNCH,Phrase
DALLAS,Title
FIRM GRASP,Thing
DON'T BE SHY,Phrase
WATCH OUT BELOW,Phrase
TAKING A QUICK JOG,Fun & Games
ZODIAC SYMBOLS,Things
SCULPTURE,Thing
VALUABLE INSIGHT,Thing
FANCY BOUTIQUE,Place
COUGH SYRUP,Thing
TAKE CHARGE,Phrase
BLOWING A FUSE,Event
MIXED REVIEWS,Things
WATER VAPOR,Thing
SPRAY PAINT,Thing
GARDEN,Place
SKIS,Things
PROFITS ARE UP,Phrase
SAY PLEASE,Phrase
BUBBLING OVER WITH JOY,What Are You Doing?
FADING AWAY,Phrase
LUXURY YACHT,Thing
CHIVES,Things
COMPLEX CHOREOGRAPHY,Show Biz
SHARP CURVE,Thing
BEVERAGE,Thing
HIGH AND DRY,Phrase
BENEFICIARY,Person
FIBER,Thing
JUICY PLUMS,Food & Drink
POWERFUL JAGUAR,Living Thing
FINISHING MY WORKOUT,What Are You Doing?
WALTZ,Thing
FRAGRANT BOUQUET,Thing
TOP BRASS,People
PATCHWORK QUILT,Thing
POSITIVE OPINION,Thing
ABOVE THE CLOUDS,Phrase
BOISE,On the Map
WITHIN YOUR GRASP,Phrase
CIVIC DUTY,Thing
PRICE TAG,Thing
LUCKY GUY,Person
CHEWY TAFFY,Food & Drink
POLICY,Thing
JAM-PACKED CROWD,People
BREAK IT OFF,Phrase
HIKING PATH,Place
HALF-MOON,Thing
CHOW DOWN,Phrase
BRACE YOURSELF,Phrase
XEROX,Thing
MICHIGAN,Place
WHIZ KIDS,People
TAKING UP A HOBBY,What Are You Doing?
CHUBBY CHEEKS,Things
SANDWICH SHOP,Place
POACHED HALIBUT,Food & Drink
CANDIDATE FOR OFFICE,Person
HOURLY UPDATE,Thing
COMPUTER GRAPHICS,Things
LOU RAWLS,Person
COMMONWEALTH,Place
OWNER'S MANUAL,Thing
CARVED BY HAND,Phrase
FROWN,Thing
AIR GAUGE,Thing
GUINEA PIG,Thing
A JOURNEY BY FOOT,Event
MAKE IT HAPPEN,Phrase
BIKE PUMP,Thing
A BUSYBODY,Person
WISHFUL THINKING,Phrase
SOCIALIZING,What Are You Doing?
FIXER-UPPER,Thing
WAVE YOUR HANDS,Phrase
DEVICE,Thing
COYOTE,Thing
WORLD CUP,Thing
GLAMOROUS GOWN,Thing
HOMEMADE FIG JAM,Food & Drink
FANCY THAT,Phrase
FAVORITE PHOTO,Thing
WORLD CHAMP,Person
JOYOUS OCCASION,Event
HOT AND JUICY,Phrase
BANK BOOK,Thing
TIE THE KNOT,Phrase
LAVISH BANQUET,Event
HEAVY JACKET,What Are You Wearing?
SUGAR,Thing
I HAVE A VAGUE IDEA,Phrase
OFFICE HOURS,Things
FORMER OLYMPIAN,Person
FANGS,Things
UTAH JAZZ,Proper Name
PARAGRAPH,Thing
A WINDY BLUFF,Place
BOUND FOR HOME,Phrase
BACKGROUND MUSIC,Thing
THE ROAR OF THE LION,Thing
BEEFED UP,Phrase
TRILOGY,Thing
POACHED EGG,Thing
VIVID COLORS,Things
OUR TOP PRIORITY,Thing
WRITING A DAILY JOURNAL,What Are You Doing?
RECIPE BOX,Around the House
DAFFODIL,Living Thing
FIREFLY,Living Thing
JOLLY GOOD FELLOW,Person
OFFBEAT COMEDY,Thing
RACQUETBALL,Thing
APPLE CIDER VINEGAR,Food & Drink
PINE HUTCH,Around the House
HEIDI,Fictional Character
RIPE SQUASH,Thing
GOLFING BUDDY,Person
JUBILANT GALA,Event
CITRUS JUICER,In the Kitchen
A PASSING FANCY,Phrase
POETIC WORDS,Things
OUTFOX THE COMPETITION,Phrase
MAGIC POWER,Thing
UNIQUE INSIGHT,Thing
BACK IT UP,Phrase
SPOUSE,Person
YUPPIES,People
RIGHT BEHIND YOU,Phrase
BAKING A CAKE,Event
A HOLE IN ONE,Event
BILLFOLD,Thing
MAKING QUICK WORK OF IT,What Are You Doing?
CAUSING AN UPROAR,What Are You Doing?
PACKING MY GYM BAG,What Are You Doing?
RODNEY DANGERFIELD,Person
BACK ON TOP,Phrase
A HOUSE KEY,Thing
MOOSE,Thing
GILLIGAN,Classic TV
SHORT STORY,Thing
ITCHY PALM,Thing
IT WORKS WITHOUT FAIL,Phrase
WAVE GOODBYE,Thing
HAPPY OCCASION,Event
GEE WHIZ,Slang
KITCHEN,Place
LEE MARVIN,Person
LIBRARY BOOK,Thing
FLIPPING A COIN,What Are You Doing?
POSITIVE OUTCOME,Thing
APPETIZING MEAL,Food & Drink
ACRE OF LAND,Place
OFFICIAL POLICY,Thing
BILLBOARD,Thing
SOFA,Thing
HIGH INCOME,Thing
BIOLOGY EXAM,Thing
TAKE FIVE,Phrase
IMPULSE PURCHASE,Thing
LOCAL HOBBY SHOP,Place
HIGHLY QUALIFIED,Phrase
IOWA CITY,On the Map
BALE OF HAY,Thing
FROZEN PIZZA,Food & Drink
FLOWING GOWN,Thing
MOVING AWAY,What Are You Doing?
PAVED BIKEWAY,Place
I BOUGHT IT ON A WHIM,Phrase
TRIANGLE,Thing
FULL-BODIED FLAVOR,Thing
BLACK OLIVES,Food & Drink
GRIZZLY CUB,Living Thing
MOZART,Proper Name
CHILI DOG,Thing
PRIVATE HIDEAWAY,Place
LAMB CHOP,Thing
A BRIGHT FUTURE,Phrase
BILLY GOAT,Thing
A COOL DUDE,Person
ALADDIN'S LAMP,Thing
JULY FOURTH,Event
YOU GOT LUCKY,Phrase
HOOK IT UP,Phrase
DIVERSE BACKGROUNDS,Phrase
MEMORIAL DAY WEEKEND,Event
EMPTY HAMPER,Around the House
GOALIE,Person
VOLT,Thing
TOP DRAWER,Thing
A WORD PUZZLE,Fun & Games
LADIES' ROOM,Place
BITE THE BULLET,Phrase
GOOD TIMING,Thing
WHARF,Thing
A JUICY BURGER,Food & Drink
JAZZ IT UP,Phrase
BANQUET TABLE,Thing
THE BIG PICTURE,Phrase
SKIPPING,Event
AIRPLANE HANGAR,Place
ABOUT TO DOZE OFF,Phrase
HARMONICA,Thing
VALID OPTION,Thing
BARELY ENOUGH,Phrase
SHINY COIN,Thing
PEER PRESSURE,Thing
MOLECULE,Thing
OVERWHELMING FAVORITE,Phrase
I'M HALFWAY HOME,Phrase
SOUR GRAPES,Things
LOOK SHARP,Phrase
PROFOUND WISDOM,Thing
LEAPFROG,Fun & Games
BASIC QUALIFICATIONS,Things
MATH QUIZ,Event
GOOD-BYE KISS,Thing
GUACAMOLE DIP,Thing
FOCUS YOUR MIND,Phrase
LIGHTWEIGHT CHAMP,Person
AHEAD OF THE CURVE,Phrase
GO FOR THE GOLD,Phrase
JOT DOWN YOUR GOALS,Phrase
JUST FOCUS,Phrase
FROM DUSK TO DAWN,Phrase
HURRYING BACK,What Are You Doing?
HUGE WAVE,Thing
KNOWN FAR AND WIDE,Phrase
YELLOW DAISIES,Living Things
FAVOR,Thing
DISPLAYS AND EXHIBITS,Things
CAKE ICING,Food & Drink
UPCOMING JOB FAIR,Event
HEALTHY HABITS,Things
BEACH BUMS,People
MILKY WAY GALAXY,Place
PUFFY JACKET,Thing
OWL,Thing
IN THE VICINITY,Phrase
A BIT FUZZY,Phrase
A WHOLE HONEYDEW,Food & Drink
CORNHUSK,Thing
WITHOUT A DOUBT,Phrase
SHIPMATE,Person
KEYPAD,Thing
SPUNKY HERO,Person
OUT OF CURIOSITY,Phrase
FARGO AND BISMARCK,On the Map
WORTHY OF ADMIRATION,Phrase
CUBICLE,Place
BALI,On the Map
TRAVEL VOUCHER,Thing
OPERA HOUSE,Place
POSTER BOY,Person
BELGIUM,Place
GARLIC BREATH,Thing
AFRICA,Place
AWARD,Thing
WHICH IS WHICH?,Phrase
HOPSCOTCH,Thing
HOROSCOPE,Thing
PAYING WITH CASH,What Are You Doing?
GOING BACKSTAGE,What Are You Doing?
HUMAN BEING,Person
JUST FOR KICKS,Phrase
DEADLOCK,Thing
PHOTO ALBUM,Around the House
LEVEL-HEADED,Phrase
I GET YOUR DRIFT,Phrase
BRAIN,Thing
PLAYING THE TUBA,What Are You Doing?
BOILING POINT,Thing
JOIN FORCES,Phrase
HOLD THE PHONE,Phrase
LUGGAGE,Thing
JULY,Thing
A HAPPY MEAL,Thing
DIGITAL IMAGE,Thing
IN GOOD HEALTH,Phrase
MORTGAGE,Thing
REACH A DECISION,Phrase
HANDHELD VACUUM,Around the House
GIFT TAG,Thing
BUBBLE OVER,Phrase
BOMBER JACKET,What Are You Wearing?
FLOWER BOXES,Around the House
I'M FULL,Phrase
OUT OF WHACK,Phrase
A RISK WORTH TAKING,Phrase
JARGON,Thing
BANJO,Thing
KILOGRAMS,Things
HUGE POD OF WHALES,Living Things
MOVING BOXES,Around the House
HUGGING MY PILLOW,What Are You Doing?
WEIGH STATION,Place
PLUG IT IN,Phrase
JOINT VENTURE,Thing
DAILY WORKOUT,Thing
PINK BEGONIAS,Living Things
THE BIG FINISH,Event
ROBIN,Living Thing
SMOKEY THE BEAR,Fictional Character
GAME PLAN,Thing
WIND-BLOWN HAIR,Thing
GOING OVERBOARD,Phrase
EMERGENCY EXIT,Place
SHARP VISION,Thing
FIXED GAZE,Thing
GIVING BLOOD,Event
BUMPY FLIGHT,Event
COMPOUND WORDS,Things
INCHWORM,Living Thing
AVID HIKER,Person
OFF-ROAD VEHICLE,Thing
BRIGHT IDEA,Thing
CABARET,Title
FORGIVE AND FORGET,Phrase
IT'S OUT OF THE WAY,Phrase
PROVING MY POINT,What Are You Doing?
NATURAL RESOURCE,Thing
I AM OVERJOYED,Phrase
YAWNING,Event
BOBBY PIN,Thing
CLOUDBURST,Event
MENTAL TELEPATHY,Thing
ADVISORY BOARD,People
OFF THE RACK,Phrase
FAST AND FURIOUS,Phrase
WHITE ORCHIDS,Living Things
CHURCHGOER,Person
CHILL OUT,Slang
TOO BAD,Phrase
TRAVELER,Person
BIG AS LIFE,Phrase
VINEGAR,Around the House
PRO BOWLER,Person
EMBARK ON A JOURNEY,Phrase
I WANT TO BUY A FEW THINGS,Phrase
LOOKING SPIFFY,Phrase
BRAINS AND BRAWN,Things
BIG BEAR HUG,Thing
BAKE-OFF,Event
BROCHURE,Thing
THAW OUT,Phrase
GOLF CLUB,Thing
IN A VACUUM,Phrase
JUBILANT HOMECOMING,Event
BAG OF YUMMY CANDY,Food & Drink
TRUMPET,Thing
LIZA MINNELLI,Person
WATCHING A VIDEO,What Are You Doing?
FLAKY CRUST,Thing
BASIC MATH,Thing
I MISJUDGED YOU,Phrase
POISED TO WIN,Phrase
HUGS,Things
AMBITION,Thing
BIRD FOOD,Thing
KEEPING WATCH,What Are You Doing?
OUT TO LUNCH,Phrase
JUICY AND DELICIOUS,Phrase
TOP-NOTCH,Phrase
COURTSHIP,Thing
NEW GOLF BAG,Fun & Games
EIGHT OUNCES,Things
RHUBARB PIE,Thing
YOU HAVE TO HURRY,Phrase
I WAS KIDDING,Phrase
DIAGRAM,Thing
BASKETS AND HAMPERS,Around the House
ED ASNER,Person
OSHKOSH AND MILWAUKEE,On the Map
SQUADRON,People
WAIT IT OUT,Phrase
BALMY WEATHER,Thing
BOOKING A FLIGHT,What Are You Doing?
IT'S SHOCKING,Phrase
SHAVING FOAM,Thing
A GOLF OUTING,Fun & Games
CUFFS,Things
I DREW A BLANK,Phrase
I BEG YOUR PARDON,Phrase
AN OCEAN VIEW,Thing
SCIENTIFIC RESEARCH,Thing
MAKE A WISE CHOICE,Phrase
DAYBREAK,Event
A PAIR OF GOLDFINCHES,Living Things
ICY BLIZZARD,Event
GOLDIE HAWN,Person
QUITTING A JOB,Event
MAJOR POINT,Thing
LOUNGE,Place
DIRECT QUOTE,Thing
BUZZING AROUND TOWN,What Are You Doing?
A WORD OF ADVICE,Phrase
PARK,Place
WOODEN GAVEL,Thing
I GOT A JOB,Phrase
A GOOD VIBE,Thing
A SIGHT GAG,Show Biz
AMAZING PIANIST,Person
BUZZ LIGHTYEAR,Fictional Character
PORCELAIN FIGURINES,Things
CANDY,Thing
ON THE SURFACE,Phrase
PLAYBOOK,Thing
VERY HUSH-HUSH,Phrase
WITTY PUNS,Things
ROOM AT THE TOP,Title
LOOK BOTH WAYS,Phrase
HUSKIES,Living Things
MAJOR IMPACT,Thing
VOLUMES OF BOOKS,Things
BEYOND DESCRIPTION,Phrase
DUNKING BOOTH,Fun & Games
A PAUSE IN THE ACTION,Phrase
GUIDED TOUR,Event
GRAVEL PATH,Place
QUICK TO ACTION,Phrase
BEAUTY MARK,Thing
FLUFFY WOOL,Thing
FAIRBANKS,On the Map
ADORABLE DIMPLES,Things
GLITZY AFFAIR,Event
COMFY SOFA,Around the House
A GROUP OF BOYS,People
DESIRE UNDER THE ELMS,Title
LAW OF AVERAGES,Phrase
JOT DOWN A FEW WORDS,Phrase
FUDGE CAKE,Food & Drink
PRAGUE,On the Map
BEYOND ALL DOUBT,Phrase
OVERWHELMING SUPPORT,Thing
FABULOUS ADVICE,Thing
NOVA SCOTIA,On the Map
HITCH A RIDE,Phrase
KANSAS CITY,Place
BUSY SIGNAL,Thing
GLOWING REVIEW,Thing
ENCYCLOPEDIA,Thing
BOBSLED,Thing
MICHIGAN,On the Map
FUZZY MEMORY,Thing
BABY GRAND,Thing
TOUGH IT OUT,Phrase
PSYCHOLOGY,Thing
HIGH TIME,Phrase
SUPERB TECHNIQUE,Thing
WE SHALL OVERCOME,Quotation
BUSINESS AS USUAL,Phrase
SHIP,Thing
IVORY SOAP,Thing
APPETIZING DISH,Food & Drink
UNSOLICITED ADVICE,Thing
OVERHEAD LIGHT,Thing
AT THE BUZZER,Phrase
PALACE,Place
FILIBUSTER,Event
BLACK BEAUTY,Title
PEBBLE,Thing
WIPING MY BROW,What Are You Doing?
VAST QUANTITY,Phrase
FLAG,Thing
AUTOGRAPHED BOOK,Thing
PATCHWORK,Thing
OUTSIDE THE BOX,Phrase
NERVE-RACKING,Phrase
HANGING OUT AT WORK,What Are You Doing?
FLOWER,Thing
CHROME FINISH,Thing
FULLY GROWN,Phrase
FIXING MY ROOF,What Are You Doing?
TALK SHOP,Phrase
A BRIGHT YOUNGSTER,Person
COZY CAFE,Place
JASMINE BLOOMS,Living Things
PARTYGOER,Person
GOLDFISH BOWL,Thing
PRESSED FOR TIME,Phrase
FRUIT PUNCH,Thing
FADED BLUE JEANS,Things
HERE KITTY KITTY,Phrase
AS I WAS SAYING,Phrase
HARPSICHORD,Thing
INCH BY INCH,Phrase
PHOTOGRAPHY EXHIBIT,Thing
GUESSWORK,Thing
SOMEWHAT AWKWARD,Phrase
GEARSHIFT,Thing
VALIDATING MY TICKET,What Are You Doing?
PROSPECTIVE BUYER,Person
OOHS AND AHS,Things
WISECRACK,Thing
BREAK THE BANK,Phrase
A QUICK FLIGHT,Event
ACHIEVE YOUR GOAL,Phrase
RHAPSODY IN BLUE,Title
CAN I HAVE A HUG?,Phrase
LOVE AFFAIR,Event
BUSY OVERACHIEVER,Person
FISHPOND,Place
JAZZ GUITAR,Show Biz
BUILD A FIRM FOUNDATION,Phrase
KEY RING,Thing
SECOND TO NONE,Phrase
EPISODE GUIDE,Show Biz
A FAMOUS HOUSE,Place
ROOMMATE,Person
BLOGGER,Person
PARODY,Thing
CHEWY CANDY,Thing
A WORK OF GENIUS,Phrase
I GAVE MY WORD,Phrase
ORGANIC JAMS,Food & Drink
GUITAR,Thing
PALACE GUARDS,People
IF LOOKS COULD KILL,Phrase
POSTAGE,Thing
HOT TOPIC,Thing
CRUMB CAKE,Thing
A WALK IN THE PARK,Phrase
QUITE AN EVENT,Phrase
IN A JIFFY,Phrase
WATCHDOG,Living Thing
DEAR DIARY,Phrase
COMBING MY HAIR,What Are You Doing?
BAIT,Thing
WIDE-EYED,Phrase
PROMS AND GALAS,Events
FOGGED IN,Phrase
HEAVY TRAFFIC,Thing
A BRIEF EXPLANATION,Thing
YULE LOG,Thing
PARTYGOERS,People
VOICE YOUR OPINION,Phrase
I'M WIPED OUT,Phrase
FROG POND,Place
DIGITAL DOWNLOAD,Thing
LONG FLOWING ROBE,What Are You Wearing?
PEEKABOO,Phrase
AN EPIC VOYAGE,Event
MYTHOLOGY,Thing
AWARD PLAQUE,Thing
THE EXACT AMOUNT,Phrase
WAITING ANXIOUSLY,What Are You Doing?
APPLE JUICE,Thing
STAMP OF APPROVAL,Phrase
COOKED YAMS,Food & Drink
DANCE PARTNER,Person
CANDLEWICK,Thing
I FOUND OUT,Phrase
PURPLE ORCHIDS,Living Things
MY FAVORITE CARDIGAN,What Are You Wearing?
COOKIE DOUGH,Food & Drink
THUMPER,Fictional Character
ACADEMIC PROGRAM,Thing
SWIFT FOXES,Living Things
HICCUPS,Things
BARELY ABOVE A WHISPER,Phrase
TOUGH PUZZLE,Thing
CROWDED SUBWAY,Thing
WHISK BROOM,Thing
HOMEBUYER,Person
WISHY-WASHY,Phrase
CUBBYHOLE,Thing
DO YOUR JOB,Phrase
OFFERING A HAND,What Are You Doing?
GOOEY BROWNIES,Food & Drink
BLITZ,Thing
HOPSCOTCH,Title
FIZZLE OUT,Phrase
LAUGHING IT UP,What Are You Doing?
VACUUM-PACKED,Phrase
VALUABLE INFORMATION,Thing
FAIR WEATHER,Thing
AMBITIOUS PROJECT,Thing
FANCY COWBOY BOOTS,Things
BOXING GLOVES,Things
PICNIC PAVILION,Place
KNOWING WINK,Thing
AVID HOCKEY FAN,Person
MOOLA,Slang
OFFICE CUBICLE,Place
BOOK JACKET,Thing
BIGWIGS,People
COZY NOOK,Place
JOYOUS AFFAIR,Event
FRESH PAPAYA,Food & Drink
OTTOMAN,Thing
FAMILY,People
POINT IT OUT,Phrase
PSYCHIC,Person
PREVIOUS PAGE,Thing
KAYAK PADDLE,Thing
FUZZY WARM GLOVES,What Are You Wearing?
COMFY PAJAMAS,What Are You Wearing?
LIFT-OFF,Event
BRIEF CAMEO,Show Biz
BACK IN THE DAY,Phrase
QUIBBLING,What Are You Doing?
WINDMILL,Thing
DELICIOUS WAFFLES,Food & Drink
DUBLIN,On the Map
THE LOVE BOAT,Title
THE BEACH BOYS,Show Biz
FORTY WINKS,Phrase
AVERAGE GUY,Person
CROWBAR,Thing
GIVE ME YOUR OPINION,Phrase
SPARROW,Thing
YOUNG JOCK,Person
BOOK FAIR,Event
JUNEAU AND ANCHORAGE,On the Map
MOVING VAN,Thing
JOHN THE BAPTIST,Person
COMPANY FOUNDER,Person
FOLKSY CHARM,Thing
BUFFALO JERKY,Food & Drink
OUTBOARD MOTOR,Thing
A HIGH VOICE,Thing
YOGI BEAR,Fictional Character
IT JOGGED MY MEMORY,Phrase
HEAVE-HO,Phrase
KICK UP YOUR HEELS,Phrase
UNION BOSS,Occupation
VINTAGE CLOTHING,Thing
FINANCIAL WHIZ,Person
IN HIGH GEAR,Phrase
GIFTED YOUNG POET,Person
IN ADDITION,Phrase
QUAINT CABIN,Place
PLAY TO WIN,Phrase
OUT FOR A JAUNT,Phrase
A GAME OF BINGO,Event
BRUCE WAYNE,Character
